	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
486	ENSMLUP00000017485|ENSMLUG00000023519|ENSMLUT00000029133|protein_coding|DNASE2|deoxyribonuclease-ENSOPRP00000004532|ENSOPRG00000004926|ENSOPRT00000004924|protein_coding|DNASE2|deoxyribonuclease	MA	0.160814	0.301037	0.534199	0.00363253	975	94.9928	880.007		146	24.5428	121.45700000000001			0.174475	1.14697:1.30369:0.83362:1.21627:0.176156:1	0.692308(0.598462:0.478462:1)	-1607.2			
487	ENSMLUP00000022167|ENSMLUG00000025118|ENSMLUT00000027891|protein_coding|CD74|CD74-ENSOPRP00000007692|ENSOPRG00000008410|ENSOPRT00000008404|protein_coding|CD74|CD74	MA	0.128052	0.16130999999999998	0.7938270000000001	0.42794399999999994	834	67.9542	766.046		97	9.74993	87.2501			0.130762	0.86287:0.886083:0.699347:0.925777:0.288118:1	0.65048(0.552158:0.399281:1)	-1293.38			
488	ENSMLUP00000010212|ENSMLUG00000011216|ENSMLUT00000011206|protein_coding|UBE2K|ubiquitin-ENSOPRP00000009204|ENSOPRG00000010082|ENSOPRT00000010075|protein_coding|UBE2K|ubiquitin	MA	0.044678300000000004	0.141099	0.316646	0.0123517	594	42.1813	551.819		29	5.639419999999999	23.3606			0.0515254	1.25607:1.62283:1.44535:1.5328:1.42628:1	0.639866(0.530151:0.394472:0.994975)	-789.404			
489	ENSMLUP00000017862|ENSMLUG00000026169|ENSMLUT00000029362|protein_coding|GPS2|G-ENSOPRP00000015932|ENSOPRG00000018452|ENSOPRT00000018357|protein_coding|GPS2|G	MA	0.0102124	0.047152099999999995	0.216585	0.0627365	573	34.9984	538.002		7	1.61686	5.38314			0.012468700000000001	0.815076:1.56985:0.915388:1.02278:0.01:1	0.533129(0.492355:0.316514:0.79052)	-648.5459999999999			
490	ENSMLUP00000020506|ENSMLUG00000004845|ENSMLUT00000004845|protein_coding|PIANP|PILR-ENSOPRP00000004407|ENSOPRG00000004807|ENSOPRT00000004787|protein_coding|PIANP|PILR	MA	0.0257868	0.108329	0.238042	0.00150288	594	60.3442	533.656		19	6.11891	12.8811			0.0341722	1.21123:1.32028:1.30706:1.30105:1.67624:1	0.748316(0.633838:0.611111:1)	-742.8510000000001			
491	ENSMLUP00000011588|ENSMLUG00000012735|ENSMLUT00000012737|protein_coding|PPP4R2|protein-ENSOPRP00000012782|ENSOPRG00000013993|ENSOPRT00000014004|protein_coding|PPP4R2|protein	MA	0.19108699999999998	0.780698	0.24476399999999998	1.40431e-17	1101	75.1763	1025.82		195	44.9314	150.069			0.231346	1.47973:1.21301:0.917082:1.2975:0.499524:1	0.662613(0.528378:0.464865:0.994595)	-1822.41			
492	ENSMLUP00000007690|ENSMLUG00000008422|ENSMLUT00000008426|protein_coding|PSRC1|proline-ENSOPRP00000008078|ENSOPRG00000008828|ENSOPRT00000008826|protein_coding|PSRC1|proline	MA	0.11514300000000001	0.504646	0.22816599999999998	2.9004500000000002e-18	993	125.84700000000001	867.153		134	52.0959	81.9041			0.164507	3.07234:3.06565:2.91896:2.98581:1.26419:1	0.739174(0.599698:0.617825:1)	-1544.3			
493	ENSMLUP00000017043|ENSMLUG00000002599|ENSMLUT00000002599|protein_coding|HAND2|heart-ENSOPRP00000009267|ENSOPRG00000010154|ENSOPRT00000010141|protein_coding|HAND2|heart	MA	0.0349019	0.155974	0.223767	0.00143223	645	46.2553	598.745		26	6.6726399999999995	19.3274			0.0435844	1.17932:0.748405:0.893815:1.05815:1.6787:1	0.678241(0.5625:0.476852:0.99537)	-839.0060000000001			
494	ENSMLUP00000006448|ENSMLUG00000007065|ENSMLUT00000007056|protein_coding|DUOXA2|dual-ENSOPRP00000003761|ENSOPRG00000004092|ENSOPRT00000004084|protein_coding|DUOXA2|dual	MA	0.185344	0.240968	0.769166	0.175405	960	113.507	846.493		157	23.3071	133.69299999999998			0.191921	0.904125:1.99889:0.881401:1.6138:0.49506:1	0.674455(0.580997:0.445483:0.996885)	-1610.41			
495	ENSMLUP00000004900|ENSMLUG00000005368|ENSMLUT00000005370|protein_coding|SEMA3A|semaphorin-ENSOPRP00000013907|ENSOPRG00000015216|ENSOPRT00000015228|protein_coding|SEMA3F|semaphorin	MA	0.397037	0.538804	0.736887	0.011368099999999999	1569	141.401	1427.6		457	54.148999999999994	402.851			0.409814	0.437381:0.878179:0.38247:1.02607:0.0434219:1	0.56(0.461379:0.358621:0.86)	-2967.6			
496	ENSMLUP00000008708|ENSMLUG00000009559|ENSMLUT00000009557|protein_coding|ELMOD2|ELMO-ENSOPRP00000004247|ENSOPRG00000004616|ENSOPRT00000004612|protein_coding|ELMOD2|ELMO	MA	0.0438695	0.101982	0.430171	0.132419	630	33.8944	596.106		28	3.26894	24.7311			0.046995999999999996	1.7131:3.1924:1.37209:2.27257:0.106523:1	0.536885(0.428279:0.254098:0.928279)	-814.6289999999999			
497	ENSMLUP00000017142|ENSMLUG00000022378|ENSMLUT00000025280|protein_coding|RAB29|RAB29,-ENSOPRP00000005837|ENSOPRG00000006372|ENSOPRT00000006368|protein_coding|RAB29|RAB29,	MA	0.0339945	0.159078	0.21369699999999997	0.00333344	609	29.3201	579.68		23	4.40196	18.598			0.0400166	0.260596:3.59684:1.41164:1.64358:0.58937:1	0.619281(0.465686:0.397059:0.995098)	-777.846			
498	ENSMLUP00000007998|ENSMLUG00000008776|ENSMLUT00000008779|protein_coding|EXOSC2|exosome-ENSOPRP00000007948|ENSOPRG00000008688|ENSOPRT00000008683|protein_coding|EXOSC2|exosome	MA	0.015806399999999998	0.000955575	16.5413	0.7507510000000001	573	62.5397	510.46		8	0.058817999999999995	7.94118			0.014185499999999998	19.0156:17.8775:21.8928:25.1971:0.01:1	0.536848(0.467687:0.319728:0.823129)	-657.688			
499	ENSMLUP00000013130|ENSMLUG00000014435|ENSMLUT00000014438|protein_coding|C1QBP|complement-ENSOPRP00000011995|ENSOPRG00000013150|ENSOPRT00000013144|protein_coding|C1QBP|complement	MA	0.0429434	0.13989100000000002	0.306977	0.00153463	675	61.1006	613.899		33	8.0797	24.9203			0.05171900000000001	1.94633:2.03094:1.45217:1.63619:0.307492:1	0.611913(0.548736:0.382671:0.904332)	-907.423			
500	ENSMLUP00000021951|ENSMLUG00000002634|ENSMLUT00000002633|protein_coding|FZD1|frizzled-ENSOPRP00000011631|ENSOPRG00000012748|ENSOPRT00000012737|protein_coding|FZD5|frizzled	MA	0.400696	0.326986	1.2254200000000002	0.10587200000000001	1605	219.105	1385.9		452	51.6505	400.349			0.390633	0.668287:1.47356:0.67043:2.22963:0.238109:1	0.668532(0.534515:0.472948:0.998134)	-3060.26			
501	ENSMLUP00000006829|ENSMLUG00000007491|ENSMLUT00000007480|protein_coding|BCL2L1|BCL2-ENSOPRP00000004284|ENSOPRG00000004671|ENSOPRT00000004651|protein_coding|BCL2L1|BCL2	MA	0.0362717	0.0356703	1.01686	0.662452	624	64.5038	559.496		22	2.24031	19.7597			0.036209500000000006	0.755421:0.538292:0.372971:0.701442:0.01:1	0.661882(0.555024:0.435407:0.995215)	-798.554			
502	ENSMLUP00000011227|ENSMLUG00000012327|ENSMLUT00000012332|protein_coding|ERCC1|ERCC-ENSOPRP00000010161|ENSOPRG00000011127|ENSOPRT00000011126|protein_coding|ERCC1|ERCC	MA	0.12488199999999999	0.111322	1.1218	0.870699	843	111.094	731.9060000000001		93	11.0839	81.9161			0.12309500000000001	1.62041:2.74655:1.35752:2.86961:0.553122:1	0.686644(0.616438:0.462329:0.981164)	-1288.83			
503	ENSMLUP00000008441|ENSMLUG00000009259|ENSMLUT00000009262|protein_coding|ZP4|zona-ENSOPRP00000005392|ENSOPRG00000005867|ENSOPRT00000005872|protein_coding|ZP4|zona	MA	0.340613	0.509997	0.667872	0.000623656	1575	168.31099999999998	1406.69		424	64.4195	359.58099999999996			0.358714	1.34337:1.6296:0.911742:1.47228:0.503463:1	0.69962(0.610266:0.489544:0.999049)	-2984.6			
504	ENSMLUP00000014373|ENSMLUG00000015778|ENSMLUT00000015776|protein_coding|RERG|RAS-ENSOPRP00000013798|ENSOPRG00000015124|ENSOPRT00000015108|protein_coding|RERG|RAS	MA	0.0123769	0.0460147	0.26897600000000005	0.0234169	540	45.6284	494.37199999999996		8	2.0438	5.9562			0.015219100000000001	20.6062:18.9311:22.9087:26.0302:0.01:1	0.623389(0.48895:0.38674:0.994475)	-634.605			
505	ENSMLUP00000008418|ENSMLUG00000009229|ENSMLUT00000009236|protein_coding|PIK3CA|phosphatidylinositol-4,5-bisphosphate-ENSOPRP00000001517|ENSOPRG00000001614|ENSOPRT00000001644|protein_coding|PIK3CD|phosphatidylinositol-4,5-bisphosphate	MA	0.583642	0.39916799999999997	1.46215	0.000241789	2565	242.24200000000002	2322.76		918	61.1188	856.8810000000001			0.56622	0.671663:1.08404:0.529038:1.41065:0.327462:1	0.57906(0.498521:0.317554:0.921105)	-5147.66			
506	ENSMLUP00000018551|ENSMLUG00000023427|ENSMLUT00000028842|protein_coding|IRF3|interferon-ENSOPRP00000001807|ENSOPRG00000001971|ENSOPRT00000001958|protein_coding|IRF3|interferon	MA	0.20419500000000002	0.26127100000000003	0.781546	0.227217	966	109.427	856.573		168	23.6029	144.39700000000002			0.21066100000000001	0.85644:2.32417:0.51437:1.82491:0.549238:1	0.703416(0.650621:0.459627:1)	-1630.24			
507	ENSMLUP00000014903|ENSMLUG00000016351|ENSMLUT00000016354|protein_coding|RAD52|RAD52-ENSOPRP00000006895|ENSOPRG00000007540|ENSOPRT00000007530|protein_coding|RAD52|RAD52	MA	0.178326	0.6295470000000001	0.283262	5.46316e-13	1050	71.5963	978.404		181	37.1593	143.841			0.209094	2.32434:1.74575:1.4158:1.69201:0.893049:1	0.667143(0.585714:0.415714:1)	-1766.45			
508	ENSMLUP00000006258|ENSMLUG00000006852|ENSMLUT00000006852|protein_coding|MAD2L2|mitotic-ENSOPRP00000011205|ENSOPRG00000012281|ENSOPRT00000012278|protein_coding|MAD2L2|mitotic	MA	0.0305437	0.0231115	1.32158	0.883682	555	54.961000000000006	500.039		16	1.22852	14.7715			0.0298077	1.62006:2.2346:1.37152:2.19987:0.01:1	0.581761(0.54717:0.264151:0.933962)	-688.825			
509	ENSMLUP00000014298|ENSMLUG00000015691|ENSMLUT00000015697|protein_coding|SLC6A3|solute-ENSOPRP00000007231|ENSOPRG00000007894|ENSOPRT00000007899|protein_coding|SLC6A4|solute	MA	0.399394	0.774139	0.515921	5.20695e-11	1602	160.1	1441.9		490	86.7795	403.22			0.436845	0.800098:1.41155:0.461544:1.34431:0.400072:1	0.615141(0.481002:0.403282:0.96114)	-3081.81			
510	ENSMLUP00000004978|ENSMLUG00000005457|ENSMLUT00000005458|protein_coding|ARL6IP5|ADP-ENSOPRP00000013385|ENSOPRG00000014669|ENSOPRT00000014663|protein_coding|ARL6IP5|ADP	MA	0.035236500000000004	0.0975918	0.36106	0.0416207	564	51.5609	512.439		22	4.79469	17.2053			0.0409371	0.57869:0.660339:0.440987:0.632788:0.01:1	0.599647(0.486772:0.31746:0.994709)	-713.2239999999999			
511	ENSMLUP00000002888|ENSMLUG00000003176|ENSMLUT00000003175|protein_coding|IFNLR1|interferon-ENSOPRP00000014297|ENSOPRG00000015652|ENSOPRT00000015651|protein_coding|IFNLR1|interferon	MA	0.273174	0.725733	0.376411	1.9233e-16	1434	133.809	1300.19		344	73.8594	270.14099999999996			0.31540300000000004	1.62477:1.77027:1.30611:1.56274:0.627532:1	0.692067(0.58142:0.495825:0.998956)	-2644.08			
512	ENSMLUP00000015479|ENSMLUG00000016978|ENSMLUT00000016981|protein_coding|PDCD10|programmed-ENSOPRP00000010089|ENSOPRG00000011055|ENSOPRT00000011048|protein_coding|PDCD10|programmed	MA	0.00451294	9.025870000000001e-05	50.0	0.49026000000000003	498	53.9563	444.04400000000004		2	0.00484867	1.99515			0.00403376	0.01:0.01:5.53926:7.66314:0.01:1	0.517997(0.410798:0.255869:0.887324)	-542.113			
513	ENSMLUP00000007217|ENSMLUG00000007900|ENSMLUT00000007903|protein_coding|PARP3|poly(ADP-ribose)-ENSOPRP00000007996|ENSOPRG00000008739|ENSOPRT00000008735|protein_coding|PARP3|poly(ADP-ribose)	MA	0.251319	0.451118	0.557103	0.000475934	1185	99.4634	1085.54		254	35.8748	218.125			0.26809	1.04816:1.24237:0.867404:1.12415:0.334369:1	0.640331(0.556433:0.419865:0.944695)	-2108.19			
514	ENSMLUP00000017830|ENSMLUG00000023971|ENSMLUT00000022675|protein_coding|CD200|CD200-ENSOPRP00000004063|ENSOPRG00000004418|ENSOPRT00000004408|protein_coding|CD200|CD200	MA	0.102279	0.08251839999999999	1.23947	0.798956	705	50.9011	654.099		65	3.83986	61.1601			0.100853	0.715105:0.756256:0.895632:1.01536:0.758322:1	0.582099(0.461111:0.35:0.935185)	-1038.75			
515	ENSMLUP00000009695|ENSMLUG00000010626|ENSMLUT00000010635|protein_coding||plasminogen-ENSOPRP00000011810|ENSOPRG00000012929|ENSOPRT00000012933|protein_coding|MST1|macrophage	MA	0.5036619999999999	0.50531	0.9967389999999999	0.9341709999999999	2070	180.859	1889.14		688	60.2909	627.7090000000001			0.5038060000000001	0.642905:1.78493:0.739306:1.72426:0.469183:1	0.67342(0.526049:0.495658:0.998553)	-4107.78			
516	ENSMLUP00000000724|ENSMLUG00000000795|ENSMLUT00000000792|protein_coding|METRNL|meteorin-ENSOPRP00000011245|ENSOPRG00000012334|ENSOPRT00000012324|protein_coding	MA	0.128018	0.375154	0.34124299999999996	1.0132899999999998e-06	756	83.4166	672.5830000000001		100	26.6566	73.3434			0.15528699999999998	0.853829:0.964588:0.684152:0.945207:0.215127:1	0.691041(0.58498:0.492095:0.996047)	-1207.7			
517	ENSMLUP00000021551|ENSMLUG00000022475|ENSMLUT00000023138|protein_coding|FGF10|fibroblast-ENSOPRP00000007965|ENSOPRG00000008713|ENSOPRT00000008700|protein_coding|FGF10|fibroblast	MA	0.029376	0.0854509	0.343776	0.0596668	519	30.22	488.78		16	2.43893	13.5611			0.0326411	1.1202:0.418483:1.04846:1.04121:1.53535:1	0.572568(0.399522:0.406699:0.911483)	-657.8639999999999			
518	ENSMLUP00000004874|ENSMLUG00000005338|ENSMLUT00000005341|protein_coding|TNFSF13B|TNF-ENSOPRP00000005300|ENSOPRG00000005782|ENSOPRT00000005772|protein_coding|TNFSF13B|TNF	MA	0.14781	0.374614	0.394567	9.44776e-06	870	82.729	787.2710000000001		127	26.7098	100.29			0.169377	1.71668:1.69065:1.35486:1.60652:0.410888:1	0.665521(0.57732:0.42268:0.996564)	-1422.62			
519	ENSMLUP00000014051|ENSMLUG00000015422|ENSMLUT00000015420|protein_coding|SOCS2|suppressor-ENSOPRP00000004744|ENSOPRG00000005173|ENSOPRT00000005161|protein_coding|SOCS2|suppressor	MA	0.0577138	0.184896	0.312143	0.00308193	594	51.3484	542.6519999999999		38	8.83981	29.1602			0.06870810000000001	2.99817:2.90983:2.67187:3.16067:0.495879:1	0.653266(0.517588:0.447236:0.994975)	-829.225			
520	ENSMLUP00000002485|ENSMLUG00000002734|ENSMLUT00000002732|protein_coding|NMI|N-myc-ENSOPRP00000007358|ENSOPRG00000008048|ENSOPRT00000008041|protein_coding|NMI|N-myc	MA	0.182026	0.31144	0.584467	0.033501800000000005	840	55.5596	784.44		132	14.2671	117.73299999999999			0.19058599999999998	2.66498:2.71358:2.16093:2.44364:0.490365:1	0.610913(0.55694:0.279359:0.996441)	-1339.19			
521	ENSMLUP00000015284|ENSMLUG00000016771|ENSMLUT00000016773|protein_coding|N6AMT1|N-6-ENSOPRP00000001427|ENSOPRG00000001551|ENSOPRT00000001549|protein_coding|N6AMT1|N-6	MA	0.0813821	0.21119699999999997	0.385338	0.00171576	642	69.7233	572.2769999999999		56	13.4525	42.5475			0.09548039999999999	0.502765:1.61151:0.280797:0.8492:0.122167:1	0.69704(0.630841:0.46028:1)	-929.6469999999999			
522	ENSMLUP00000021516|ENSMLUG00000026303|ENSMLUT00000029875|protein_coding|HMGB2|high-ENSOPRP00000009246|ENSOPRG00000010124|ENSOPRT00000010119|protein_coding|HMGB2|high	MA	0.032003500000000004	0.158039	0.202504	0.00592265	531	23.4685	507.531		18	3.3461300000000005	14.6539			0.037573800000000004	1.17955:0.571746:1.07039:1.06463:0.863281:1	0.580128(0.475962:0.341346:0.923077)	-638.747			
523	ENSMLUP00000002821|ENSMLUG00000003107|ENSMLUT00000003106|protein_coding|HBEGF|heparin-ENSOPRP00000006083|ENSOPRG00000006641|ENSOPRT00000006640|protein_coding|HBEGF|heparin	MA	0.0660409	0.060935699999999995	1.08378	0.9862360000000001	615	57.1282	557.872		38	3.28056	34.7194			0.06556669999999999	1.04574:1.09836:0.875846:1.03694:0.271883:1	0.664239(0.575243:0.42233:0.995146)	-853.068			
524	ENSMLUP00000013494|ENSMLUG00000014823|ENSMLUT00000014827|protein_coding|RIPK3|receptor-ENSOPRP00000015254|ENSOPRG00000016694|ENSOPRT00000016702|protein_coding|RIPK3|receptor	MA	0.362755	0.324839	1.1167200000000002	0.436799	1401	151.059	1249.94		376	36.7177	339.282			0.358666	0.674851:1.41095:0.408586:1.48009:0.369979:1	0.672852(0.58866:0.448454:0.981443)	-2616.27			
525	ENSMLUP00000020665|ENSMLUG00000000810|ENSMLUT00000027314|protein_coding|OTULIN|OTU-ENSOPRP00000007706|ENSOPRG00000008421|ENSOPRT00000008418|protein_coding|OTULIN|OTU	MA	0.04650719999999999	0.156074	0.297982	0.00303562	588	41.2775	546.722		30	6.06454	23.9355			0.054198699999999995	1.10407:1.27833:0.932556:1.06337:0.219466:1	0.607798(0.518349:0.355505:0.949541)	-790.9939999999999			
526	ENSMLUP00000008486|ENSMLUG00000009316|ENSMLUT00000009309|protein_coding|BST1|bone-ENSOPRP00000004773|ENSOPRG00000005196|ENSOPRT00000005193|protein_coding|BST1|bone	MA	0.11063900000000002	0.277024	0.399383	0.00334164	660	45.0931	614.9069999999999		71	11.0143	59.9857			0.12200699999999999	0.996969:0.915813:0.741353:0.979711:0.232958:1	0.63273(0.520362:0.38009:0.997738)	-1001.56			
527	ENSMLUP00000004281|ENSMLUG00000004708|ENSMLUT00000004705|protein_coding|GADD45A|growth-ENSOPRP00000005901|ENSOPRG00000006440|ENSOPRT00000006437|protein_coding|GADD45A|growth	MA	0.0250958	0.000501916	50.0	0.42037299999999994	495	50.1362	444.86400000000003		11	0.024738299999999998	10.9753			0.0226048	0.359603:0.878853:0.420832:0.858255:0.01:1	0.664659(0.620482:0.379518:0.993976)	-605.246			
528	ENSMLUP00000008749|ENSMLUG00000009619|ENSMLUT00000009603|protein_coding|CTLA4|cytotoxic-ENSOPRP00000007517|ENSOPRG00000008226|ENSOPRT00000008218|protein_coding|CTLA4|cytotoxic	MA	0.0967733	0.23822100000000002	0.40623400000000004	0.00264995	657	63.9675	593.033		66	13.8477	52.1523			0.110545	1.1756:0.848782:0.683141:1.09438:0.388668:1	0.644345(0.511161:0.435268:0.986607)	-993.949			
529	ENSMLUP00000009971|ENSMLUG00000010929|ENSMLUT00000010939|protein_coding|CD47|CD47-ENSOPRP00000015546|ENSOPRG00000017029|ENSOPRT00000017027|protein_coding|CD47|CD47	MA	0.179573	0.148592	1.2085	0.5065649999999999	819	78.8989	740.1010000000001		123	9.97069	113.029			0.17658800000000002	4.59617:4.66083:4.03567:4.95009:2.14449:1	0.587978(0.468852:0.347541:0.947541)	-1330.54			
530	ENSMLUP00000003917|ENSMLUG00000004301|ENSMLUT00000004301|protein_coding|STX7|syntaxin-ENSOPRP00000008384|ENSOPRG00000009171|ENSOPRT00000009160|protein_coding|STX7|syntaxin	MA	0.053090099999999994	0.0880272	0.60311	0.325284	540	35.1788	504.82099999999997		28	2.90013	25.0999			0.055366099999999994	9.01103:9.17077:7.16135:9.04728:0.517209:1	0.529601(0.444015:0.297297:0.84749)	-707.46			
531	ENSMLUP00000003627|ENSMLUG00000003982|ENSMLUT00000003982|protein_coding|RAB3A|RAB3A,-ENSOPRP00000013474|ENSOPRG00000014772|ENSOPRT00000014758|protein_coding|RAB3A|RAB3A,	MA					432	23.9899	408.01		0						0.497403:0.470551:0.523302:0.516428:0.384954:1	0.643678(0.544828:0.393103:0.993103)	-474.18699999999995			
532	ENSMLUP00000008745|ENSMLUG00000009607|ENSMLUT00000009599|protein_coding|CD274|CD274-ENSOPRP00000011553|ENSOPRG00000012659|ENSOPRT00000012649|protein_coding|CD274|CD274	MA	0.130272	1.70635	0.07634550000000001	0.0	861	55.3704	805.63		148	70.1151	77.8849			0.23162800000000003	2.26357:2.29518:1.63367:1.6782:0.367717:1	0.619213(0.508681:0.352431:0.996528)	-1441.61			
533	ENSMLUP00000010317|ENSMLUG00000011331|ENSMLUT00000011323|protein_coding|IGF1|insulin-ENSOPRP00000003898|ENSOPRG00000004240|ENSOPRT00000004229|protein_coding|IGF1|insulin	MA	0.06965299999999999	0.116996	0.595342	0.148988	561	40.5709	520.429		38	4.39976	33.6002			0.0730768	0.975684:1.09371:0.965903:1.06962:0.367024:1	0.649823(0.476064:0.476064:0.99734)	-788.472			
534	ENSMLUP00000010500|ENSMLUG00000011529|ENSMLUT00000011524|protein_coding|GSTP1|glutathione-ENSOPRP00000013918|ENSOPRG00000015248|ENSOPRT00000015239|protein_coding|GSTP1|glutathione	MA	0.121241	0.0414604	2.92426	0.105472	630	58.1089	571.891		64	2.14911	61.8509			0.113882	1.13703:1.33741:0.940772:1.45734:0.346818:1	0.649289(0.585308:0.367299:0.995261)	-951.9060000000001			
535	ENSMLUP00000012991|ENSMLUG00000014278|ENSMLUT00000014282|protein_coding|TNFRSF1A|TNF-ENSOPRP00000011324|ENSOPRG00000012410|ENSOPRT00000012404|protein_coding|TNFRSF1A|TNF	MA	0.300467	0.44069899999999995	0.681797	0.015812200000000002	1146	103.825	1042.18		278	35.4421	242.558			0.313172	0.840704:1.21645:0.696216:1.08517:0.246949:1	0.630268(0.5:0.452874:0.937931)	-2116.9			
536	ENSMLUP00000006302|ENSMLUG00000006901|ENSMLUT00000006898|protein_coding|CD9|CD9-ENSOPRP00000011289|ENSOPRG00000012372|ENSOPRT00000012369|protein_coding|CD9|CD9	MA	0.135242	0.20130699999999999	0.6718189999999999	0.195465	642	55.2801	586.72		79	9.716610000000001	69.2834			0.140931	0.44648:0.968986:0.306376:0.769003:0.284599:1	0.626168(0.511682:0.366822:1)	-1002.85			
537	ENSMLUP00000018772|ENSMLUG00000024508|ENSMLUT00000023972|protein_coding|CAV3|caveolin-ENSOPRP00000003189|ENSOPRG00000003492|ENSOPRT00000003474|protein_coding|CAV3|caveolin	MA	0.0153791	0.0719457	0.213759	0.05149840000000001	453	21.7007	431.29900000000004		8	1.52426	6.47574			0.0180889	0.368921:1.12573:0.411297:0.513363:0.913266:1	0.601974(0.470395:0.342105:0.993421)	-544.9209999999999			
538	ENSMLUP00000001322|ENSMLUG00000001445|ENSMLUT00000001441|protein_coding|FNDC4|fibronectin-ENSOPRP00000011789|ENSOPRG00000012914|ENSOPRT00000012910|protein_coding|FNDC4|fibronectin	MA	0.0858108	0.152601	0.562321	0.156219	576	47.5345	528.466		48	6.619219999999999	41.3808			0.09132260000000002	0.898983:0.649649:0.727967:0.711627:0.685155:1	0.636905(0.511161:0.473214:0.926339)	-836.2139999999999			
539	ENSMLUP00000015977|ENSMLUG00000017521|ENSMLUT00000017525|protein_coding|MS4A1|membrane-ENSOPRP00000010597|ENSOPRG00000011618|ENSOPRT00000011615|protein_coding|MS4A1|membrane	MA	0.14299800000000001	0.37159000000000003	0.384827	0.00011318399999999999	759	63.1901	695.81		104	19.8569	84.1431			0.162029	1.02314:1.00094:0.751163:0.933624:0.113126:1	0.584775(0.482699:0.33564:0.935986)	-1203.83			
540	ENSMLUP00000009366|ENSMLUG00000010288|ENSMLUT00000010280|protein_coding|NME5|NME/NM23-ENSOPRP00000002540|ENSOPRG00000002763|ENSOPRT00000002755|protein_coding|NME5|NME/NM23	MA	0.0502413	0.555291	0.09047739999999999	1.6141e-13	522	35.1419	486.858		39	17.3066	21.6934			0.0842421	2.75203:3.25213:2.12329:2.21288:0.566133:1	0.572568(0.478469:0.322967:0.916268)	-736.921			
541	ENSMLUP00000001427|ENSMLUG00000001557|ENSMLUT00000001553|protein_coding|APOD|apolipoprotein-ENSOPRP00000014430|ENSOPRG00000015805|ENSOPRT00000015794|protein_coding|APOD|apolipoprotein	MA	0.102551	0.18087899999999998	0.566962	0.109168	570	45.8386	524.161		56	7.48345	48.5165			0.10885	1.78451:2.24911:1.62842:2.29289:0.519469:1	0.62807(0.521053:0.363158:1)	-853.422			
542	ENSMLUP00000003613|ENSMLUG00000003969|ENSMLUT00000003967|protein_coding|TNF|tumor-ENSOPRP00000010897|ENSOPRG00000011953|ENSOPRT00000011942|protein_coding|TNF|tumor	MA	0.13285	0.236042	0.562822	0.0377324	696	59.8017	636.198		87	12.4507	74.5493			0.141716	0.397887:1.46549:0.545654:0.836478:0.39828:1	0.664521(0.600858:0.396996:0.995708)	-1098.86			
543	ENSMLUP00000008580|ENSMLUG00000009419|ENSMLUT00000009414|protein_coding|GADD45B|growth-ENSOPRP00000006356|ENSOPRG00000006940|ENSOPRT00000006940|protein_coding|GADD45B|growth	MA	0.036474900000000005	0.0007294980000000001	50.0	0.23947800000000002	477	44.6412	432.35900000000004		15	0.0309113	14.9691			0.0331296	1.02072:6.55615:4.96285:5.0909:0.487111:1	0.6625(0.63125:0.3625:0.99375)	-597.989			
544	ENSMLUP00000013847|ENSMLUG00000015189|ENSMLUT00000015201|protein_coding|OXR1|oxidation-ENSOPRP00000001593|ENSOPRG00000001725|ENSOPRT00000001725|protein_coding|NCOA7|nuclear	MA	0.421878	0.529821	0.7962640000000001	0.0718349	1815	128.481	1686.52		545	47.589	497.411			0.429519	0.829245:1.18727:0.655975:1.42547:0.477253:1	0.566446(0.465563:0.333775:0.9)	-3446.96			
545	ENSMLUP00000007224|ENSMLUG00000007913|ENSMLUT00000007910|protein_coding|IGFBP4|insulin-ENSOPRP00000000871|ENSOPRG00000000959|ENSOPRT00000000948|protein_coding|IGFBP4|insulin	MA	0.0356343	0.0972125	0.366561	0.06230840000000001	441	40.8981	400.102		17	3.7069099999999997	13.2931			0.041345	0.94275:1.07161:1.50703:1.45294:2.26758:1	0.6125(0.5125:0.4575:0.8675)	-579.501			
546	ENSMLUP00000006041|ENSMLUG00000006627|ENSMLUT00000006615|protein_coding|CDKN2C|cyclin-ENSOPRP00000011417|ENSOPRG00000012517|ENSOPRT00000012506|protein_coding|CDKN2C|cyclin	MA	0.0528585	0.0603212	0.8762840000000001	0.689979	501	48.6784	452.32199999999995		26	2.84387	23.1561			0.0535836	0.834067:1.29637:0.650157:1.19746:0.01:1	0.678571(0.657738:0.383929:0.994048)	-660.3589999999999			
547	ENSMLUP00000013006|ENSMLUG00000014298|ENSMLUT00000014300|protein_coding|CD27|CD27-ENSOPRP00000011355|ENSOPRG00000012447|ENSOPRT00000012438|protein_coding|CD27|CD27	MA	0.179355	0.734412	0.244216	2.4500599999999996e-14	771	61.3393	709.6610000000001		135	35.2901	99.7099			0.223514	1.33347:1.95926:1.15349:1.32267:0.460297:1	0.705426(0.569767:0.550388:0.996124)	-1313.18			
