	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
668	ENSMLUP00000006982|ENSMLUG00000007657|ENSMLUT00000007648|protein_coding||general-ENSMUGP00000007455|ENSMUGG00000006782|ENSMUGT00000008833|protein_coding||general	MA	0.0727289	0.158164	0.45983199999999996	0.013311700000000003	894	71.8232	822.177		66	10.5367	55.4633			0.0795927	3.90252:4.69131:3.29296:4.02603:0.917208:1	0.634228(0.530201:0.372483:1)	-1272.5			
669	ENSMLUP00000012365|ENSMLUG00000013580|ENSMLUT00000013588|protein_coding|FANCC|FA-ENSMUGP00000013832|ENSMUGG00000011980|ENSMUGT00000016045|protein_coding||FA	MA	0.16358699999999998	0.739951	0.22107800000000002	7.84559e-29	1314	120.001	1194.0		229	71.5691	157.431			0.216223	1.52524:2.32157:0.943019:1.12574:0.583356:1	0.672755(0.611872:0.406393:1)	-2242.48			
670	ENSMLUP00000006825|ENSMLUG00000007476|ENSMLUT00000007476|protein_coding|YBX3|Y-box-ENSMUGP00000014312|ENSMUGG00000012371|ENSMUGT00000016597|protein_coding|Ybx3|Y-box	MA	0.028604	0.102355	0.279459	0.00114265	783	87.5153	695.485		26	8.07236	17.9276			0.036847000000000005	10.9201:0.961229:4.76226:4.57803:0.179808:1	0.704981(0.58046:0.534483:1)	-976.743			
671	ENSMLUP00000007946|ENSMLUG00000008726|ENSMLUT00000008720|protein_coding||sirtuin-ENSMUGP00000011715|ENSMUGG00000010257|ENSMUGT00000013665|protein_coding|Sirt6|sirtuin	MA	0.0728069	0.082786	0.879459	0.679285	921	101.82700000000001	819.173		64	7.92564	56.0744			0.0739102	1.32646:1.50064:1.39766:1.57017:0.574898:1	0.694897(0.605863:0.478827:1)	-1302.44			
672	ENSMLUP00000004298|ENSMLUG00000004725|ENSMLUT00000004723|protein_coding|ANKRD1|ankyrin-ENSMUGP00000013454|ENSMUGG00000011683|ENSMUGT00000015621|protein_coding|Ankrd1|ankyrin	MA	0.0769525	0.101425	0.7587119999999999	0.433832	948	60.8352	887.165		69	5.71932	63.2807			0.078523	1.57187:1.84337:1.42391:1.46352:0.506267:1	0.640295(0.582278:0.338608:1)	-1328.23			
673	ENSMLUP00000002808|ENSMLUG00000003085|ENSMLUT00000003091|protein_coding|KRT20|keratin-ENSMUGP00000027144|ENSMUGG00000022606|ENSMUGT00000031100|protein_coding|Krt20|keratin	MA	0.15378	0.24200700000000003	0.635436	0.051394100000000005	1179	73.5459	1105.45		161	15.2591	145.741			0.15928299999999998	1.24543:1.37362:0.968486:1.30161:0.352068:1	0.632316(0.587786:0.30916:1)	-1837.65			
674	ENSMLUP00000006829|ENSMLUG00000007491|ENSMLUT00000007480|protein_coding|BCL2L1|BCL2-ENSMUGP00000014914|ENSMUGG00000012884|ENSMUGT00000017294|protein_coding|Bcl2l1|BCL2	MA	0.00950903	0.059697400000000005	0.15928699999999998	0.00348411	699	56.1467	642.8530000000001		9	3.18723	5.8127699999999995			0.0135404	1.4966:1.40739:1.09443:1.16079:0.307508:1	0.660229(0.545064:0.435622:1)	-827.3330000000001			
675	ENSMLUP00000001522|ENSMLUG00000001657|ENSMLUT00000001658|protein_coding|NRBF2|nuclear-ENSMUGP00000032383|ENSMUGG00000026926|ENSMUGT00000037099|protein_coding|Nrbf2|nuclear	MA	0.0637531	0.25557399999999997	0.24945100000000003	8.411480000000001e-06	852	61.966	790.034		61	14.592	46.408			0.0777043	2.0378:2.24742:1.93941:2.1497:0.571484:1	0.65669(0.591549:0.378521:1)	-1187.83			
676	ENSMLUP00000007567|ENSMLUG00000008296|ENSMLUT00000008291|protein_coding|NSMCE1|NSE1-ENSMUGP00000010128|ENSMUGG00000008963|ENSMUGT00000011847|protein_coding|Nsmce1|NSE1	MA	0.0543221	0.097773	0.5555939999999999	0.152505	798	51.0532	746.947		43	4.71039	38.2896			0.0571019	0.973677:1.17022:1.06158:1.2407:0.451757:1	0.620927(0.513158:0.349624:1)	-1073.6			
677	ENSMLUP00000001545|ENSMLUG00000001682|ENSMLUT00000001682|protein_coding|YWHAE|tyrosine-ENSMUGP00000004185|ENSMUGG00000003875|ENSMUGT00000005001|protein_coding|Ywhae|tyrosine	MA	0.0327167	0.103342	0.31658600000000003	0.0258246	696	49.1437	646.856		25	4.8383199999999995	20.1617			0.0377034	1.00128:1.22409:1.47997:1.64524:1.17914:1	0.627325(0.538627:0.345494:0.997854)	-878.0010000000001			
678	ENSMLUP00000015165|ENSMLUG00000016637|ENSMLUT00000016641|protein_coding|PRIMPOL|primase-ENSMUGP00000019163|ENSMUGG00000016219|ENSMUGT00000022047|protein_coding|Primpol|primase	MA	0.220579	0.590992	0.373235	8.14816e-11	1506	100.575	1405.43		297	47.7832	249.217			0.24531599999999998	1.23854:1.29677:0.988386:1.24361:0.366964:1	0.625498(0.527888:0.348606:1)	-2617.42			
679	ENSMLUP00000005828|ENSMLUG00000006379|ENSMLUT00000006380|protein_coding|TMBIM6|transmembrane-ENSMUGP00000031911|ENSMUGG00000026531|ENSMUGT00000036539|protein_coding|Tmbim6|transmembrane	MA	0.0193086	0.042120300000000006	0.458416	0.242695	711	67.0462	643.9540000000001		15	2.77628	12.2237			0.0214597	0.583196:0.580958:0.402364:0.593871:0.01:1	0.62166(0.510549:0.35443:1)	-864.7769999999999			
680	ENSMLUP00000000321|ENSMLUG00000000352|ENSMLUT00000000352|protein_coding|DDRGK1|DDRGK-ENSMUGP00000009153|ENSMUGG00000008194|ENSMUGT00000010757|protein_coding|Ddrgk1|DDRGK	MA	0.0702907	0.367206	0.19142	8.05042e-10	927	66.3166	860.683		76	21.811999999999998	54.188			0.09153170000000001	3.28535:2.09342:1.48902:1.88972:1.88948:1	0.677994(0.640777:0.393204:1)	-1307.02			
681	ENSMLUP00000007349|ENSMLUG00000008033|ENSMLUT00000008043|protein_coding|FBXO7|F-box-ENSMUGP00000017329|ENSMUGG00000014751|ENSMUGT00000019978|protein_coding|Fbxo7|F-box	MA	0.13109200000000001	0.317166	0.41332299999999994	8.62855e-05	1068	88.8792	979.1210000000001		138	24.8501	113.15			0.14657699999999999	1.30877:1.52095:1.03756:1.35036:0.401098:1	0.658263(0.582633:0.393557:0.998599)	-1679.62			
682	ENSMLUP00000000446|ENSMLUG00000000491|ENSMLUT00000000490|protein_coding|SMUG1|single-strand-selective-ENSMUGP00000007827|ENSMUGG00000007097|ENSMUGT00000009246|protein_coding|Smug1|single-strand-selective	MA	0.0653178	0.030148400000000002	2.16655	0.137776	816	126.375	689.625		46	3.5873800000000005	42.4126			0.059871100000000003	0.901007:1.31155:0.649776:1.32919:0.0814852:1	0.715686(0.689338:0.457721:1)	-1115.59			
683	ENSMLUP00000021561|ENSMLUG00000024293|ENSMLUT00000023906|protein_coding|SUSD6|sushi-ENSMUGP00000028820|ENSMUGG00000023877|ENSMUGT00000032985|protein_coding|Susd6|sushi	MA	0.05304980000000001	0.0517636	1.02485	0.991137	792	78.1485	713.8510000000001		40	3.86044	36.1396			0.0529229	1.3103:1.8584:0.962468:1.70806:0.118191:1	0.692551(0.607955:0.469697:1)	-1055.57			
684	ENSMLUP00000005856|ENSMLUG00000006414|ENSMLUT00000006411|protein_coding|TMUB2|transmembrane-ENSMUGP00000018624|ENSMUGG00000015794|ENSMUGT00000021445|protein_coding|Tmub2|transmembrane	MA	0.0771844	0.07400830000000001	1.04292	0.999884	900	107.598	792.4019999999999		65	7.48803	57.512			0.0768047	1.49643:2.4129:0.796618:1.96756:0.317184:1	0.69(0.621667:0.448333:1)	-1258.76			
685	ENSMLUP00000018963|ENSMLUG00000029523|ENSMLUT00000029181|protein_coding|ING4|inhibitor-ENSMUGP00000014105|ENSMUGG00000012210|ENSMUGT00000016371|protein_coding|Ing4|inhibitor	MA	0.044500300000000007	0.08596799999999999	0.517637	0.174867	744	44.6786	699.321		33	3.6255	29.3745			0.0469905	1.67289:1.86317:1.55869:1.81652:0.29369:1	0.633737(0.516129:0.385081:1)	-975.935			
686	ENSMLUP00000008573|ENSMLUG00000009401|ENSMLUT00000009407|protein_coding|ELL3|elongation-ENSMUGP00000023357|ENSMUGG00000019552|ENSMUGT00000026783|protein_coding|Ell3|elongation	MA	0.13934100000000002	0.31108800000000003	0.44791499999999995	8.53197e-05	1158	100.765	1057.23		155	27.1951	127.805			0.15428599999999998	1.0518:1.07879:0.849492:1.03173:0.384644:1	0.690415(0.624352:0.446891:1)	-1855.3			
687	ENSMLUP00000001882|ENSMLUG00000002069|ENSMLUT00000002067|protein_coding|VRK2|VRK-ENSMUGP00000020395|ENSMUGG00000017221|ENSMUGT00000023449|protein_coding|Vrk2|VRK	MA	0.115186	0.255329	0.451128	0.00220874	984	68.3651	915.635		110	15.6203	94.3797			0.124923	1.33714:1.80934:1.15903:1.45033:0.455537:1	0.638298(0.554711:0.361702:0.99848)	-1512.6			
688	ENSMLUP00000011127|ENSMLUG00000012213|ENSMLUT00000012214|protein_coding|AQP3|aquaporin-ENSMUGP00000022651|ENSMUGG00000018981|ENSMUGT00000025983|protein_coding|Aqp3|aquaporin	MA	0.0247865	0.07016180000000001	0.353277	0.05146130000000001	714	79.5689	634.431		21	5.50199	15.498			0.0298432	1.13719:1.1246:1.12663:1.19413:0.312692:1	0.683473(0.592437:0.457983:1)	-896.565			
689	ENSMLUP00000006258|ENSMLUG00000006852|ENSMLUT00000006852|protein_coding|MAD2L2|mitotic-ENSMUGP00000023207|ENSMUGG00000019432|ENSMUGT00000026601|protein_coding|Mad2l2|mitotic	MA	0.00171014	3.5386300000000004e-05	48.3276	0.367879	633	49.1146	583.885		1	0.00173753	0.9982620000000001			0.00158019	0.01:0.01:7.76283:6.09594:22.3393:1	0.619273(0.582938:0.274882:1)	-695.712			
690	ENSMLUP00000008022|ENSMLUG00000008819|ENSMLUT00000008803|protein_coding|TNFSF11|TNF-ENSMUGP00000003554|ENSMUGG00000003302|ENSMUGT00000004255|protein_coding|Tnfsf11|TNF	MA	0.113258	0.13754	0.8234540000000001	0.547114	954	72.4901	881.51		99	8.98894	90.0111			0.115103	0.835065:1.03107:0.67835:1.12767:0.27243:1	0.657757(0.533019:0.440252:1)	-1443.77			
691	ENSMLUP00000010527|ENSMLUG00000011556|ENSMLUT00000011557|protein_coding|NUCKS1|nuclear-ENSMUGP00000025396|ENSMUGG00000021169|ENSMUGT00000029118|protein_coding|Nucks1|nuclear	MA	0.0249965	0.358581	0.06970950000000001	4.02091e-08	717	30.1651	686.835		22	8.5033	13.4967			0.039030800000000004	9.25339:0.453601:0.955981:0.976782:1.65559:1	0.65272(0.569038:0.389121:1)	-829.505			
692	ENSMLUP00000015479|ENSMLUG00000016978|ENSMLUT00000016981|protein_coding|PDCD10|programmed-ENSMUGP00000032635|ENSMUGG00000027110|ENSMUGT00000037381|protein_coding|Pdcd10|programmed	MA	0.00174512	3.49023e-05	50.0	0.33118400000000003	636	63.4408	572.559		1	0.00221115	0.9977889999999999			0.00157452	0.01:0.01:6.4022:7.76876:0.01:1	0.584906(0.471698:0.283019:1)	-683.201			
693	ENSMLUP00000002832|ENSMLUG00000003120|ENSMLUT00000003117|protein_coding|MEAK7|MTOR-ENSMUGP00000009245|ENSMUGG00000008261|ENSMUGT00000010857|protein_coding|Meak7|MTOR	MA	0.24868600000000002	0.455371	0.546117	7.42459e-05	1359	125.199	1233.8		287	44.9713	242.02900000000002			0.267727	0.919582:1.19289:0.578629:1.03185:0.173028:1	0.664459(0.586093:0.407285:1)	-2396.06			
694	ENSMLUP00000014903|ENSMLUG00000016351|ENSMLUT00000016354|protein_coding|RAD52|RAD52-ENSMUGP00000022008|ENSMUGG00000018472|ENSMUGT00000025260|protein_coding|Rad52|RAD52	MA	0.17664100000000002	0.670474	0.263457	9.62463e-17	1242	82.2928	1159.71		213	45.1965	167.804			0.209362	1.70951:1.40302:1.05679:1.23444:0.497527:1	0.665459(0.570048:0.426329:1)	-2085.9			
695	ENSMLUP00000000138|ENSMLUG00000000151|ENSMLUT00000000151|protein_coding|RPA2|replication-ENSMUGP00000024852|ENSMUGG00000020745|ENSMUGT00000028497|protein_coding|Rpa2|replication	MA	0.063536	0.113891	0.557866	0.0820914	807	60.0726	746.927		51	6.42612	44.5739			0.0672844	3.66664:3.61656:3.31266:3.62321:1.02202:1	0.652416(0.546468:0.410781:1)	-1103.81			
696	ENSMLUP00000014910|ENSMLUG00000016356|ENSMLUT00000016361|protein_coding|TNFRSF11A|TNF-ENSMUGP00000022504|ENSMUGG00000018833|ENSMUGT00000025810|protein_coding|Tnfrsf11a|TNF	MA	0.235186	0.74205	0.316941	5.74711e-20	1473	126.311	1346.69		309	70.5619	238.438			0.27865	1.20933:1.15969:0.940337:1.14991:0.385498:1	0.70122(0.565041:0.539634:0.998984)	-2621.23			
697	ENSMLUP00000013859|ENSMLUG00000015213|ENSMLUT00000015215|protein_coding|XPA|XPA,-ENSMUGP00000013075|ENSMUGG00000011338|ENSMUGT00000015185|protein_coding|Xpa|XPA,	MA	0.07606510000000001	0.10805999999999999	0.703918	0.42014700000000005	813	59.3973	753.6030000000001		58	5.840319999999999	52.1597			0.0784026	3.25837:5.25554:2.19157:4.34387:0.147436:1	0.648216(0.564576:0.380074:1)	-1123.98			
698	ENSMLUP00000011374|ENSMLUG00000012495|ENSMLUT00000012497|protein_coding|RAD51D|RAD51-ENSMUGP00000016474|ENSMUGG00000014078|ENSMUGT00000019057|protein_coding|Rad51d|RAD51	MA	0.112077	0.30457399999999996	0.36798000000000003	1.78373e-06	984	103.99700000000001	880.003		116	28.1978	87.8022			0.132422	1.33651:1.74851:0.884504:1.09986:0.315261:1	0.698171(0.650915:0.443598:1)	-1512.33			
699	ENSMLUP00000006932|ENSMLUG00000007595|ENSMLUT00000007592|protein_coding|ACER2|alkaline-ENSMUGP00000022604|ENSMUGG00000018940|ENSMUGT00000025931|protein_coding|Acer2|alkaline	MA	0.0836602	0.17415899999999998	0.48036599999999996	0.0165056	744	65.2393	678.7610000000001		63	10.5038	52.4962			0.0915958	0.485809:0.656171:0.42114:0.633086:0.391691:1	0.634538(0.483936:0.421687:0.997992)	-1096.56			
700	ENSMLUP00000018548|ENSMLUG00000012114|ENSMLUT00000030312|protein_coding|GFRAL|GDNF-ENSMUGP00000030430|ENSMUGG00000025276|ENSMUGT00000034842|protein_coding|Gfral|GDNF	MA	0.182945	0.331436	0.551978	0.00593465	1146	77.9805	1068.02		185	21.6124	163.388			0.193049	1.34275:1.3407:1.03355:1.44031:0.248223:1	0.63089(0.460733:0.431937:1)	-1914.08			
701	ENSMLUP00000002780|ENSMLUG00000003061|ENSMLUT00000003059|protein_coding|SIGMAR1|sigma-ENSMUGP00000023130|ENSMUGG00000019374|ENSMUGT00000026518|protein_coding|Sigmar1|sigma	MA	0.0159915	0.0921786	0.173483	0.0005208880000000001	669	86.5133	582.487		17	7.84115	9.15885			0.0258438	4.67769:6.24757:4.83579:5.09157:0.01:1	0.692078(0.603139:0.473094:1)	-841.819			
702	ENSMLUP00000013003|ENSMLUG00000014294|ENSMLUT00000014297|protein_coding||lymphotoxin-ENSMUGP00000013556|ENSMUGG00000011769|ENSMUGT00000015736|protein_coding|Ltbr|lymphotoxin	MA	0.188867	0.3808	0.49597399999999997	2.84666e-05	1224	118.427	1105.57		210	37.2992	172.701			0.20743699999999998	1.69299:1.66895:1.48489:1.68089:0.724009:1	0.715278(0.620098:0.525735:1)	-2078.08			
703	ENSMLUP00000008904|ENSMLUG00000009772|ENSMLUT00000009764|protein_coding|DUSP1|dual-ENSMUGP00000007227|ENSMUGG00000006629|ENSMUGT00000008580|protein_coding|Dusp1|dual	MA	0.0634895	0.06668049999999999	0.9521440000000001	0.752307	735	56.9935	678.0060000000001		44	3.56943	40.4306			0.0637369	0.393427:1.29158:0.989978:1.41296:0.482858:1	0.665986(0.508163:0.489796:1)	-1005.5			
704	ENSMLUP00000019825|ENSMLUG00000023054|ENSMLUT00000030465|protein_coding|RELL2|RELT-ENSMUGP00000009963|ENSMUGG00000008767|ENSMUGT00000011661|protein_coding|Rell2|RELT	MA	0.0997098	0.20713	0.48138800000000004	0.00520649	906	93.175	812.825		90	17.3095	72.6905			0.110757	1.86115:1.84729:1.59447:1.82728:0.414514:1	0.717991(0.642384:0.511589:1)	-1342.45			
705	ENSMLUP00000019341|ENSMLUG00000025144|ENSMLUT00000023875|protein_coding|UBE2E2|ubiquitin-conjugating-ENSMUGP00000009562|ENSMUGG00000008528|ENSMUGT00000011219|protein_coding|Ube2e2|ubiquitin-conjugating	MA	0.0022115	0.034093	0.0648668	0.09350549999999999	603	29.598000000000003	573.4019999999999		2	0.8862629999999999	1.11374			0.00377639	0.01:0.01:0.0718619:0.0834652:0.01:1	0.654229(0.49005:0.472637:1)	-675.418			
706	ENSMLUP00000004948|ENSMLUG00000005420|ENSMLUT00000005423|protein_coding|BRCC3|BRCA1/BRCA2-containing-ENSMUGP00000029166|ENSMUGG00000024181|ENSMUGT00000033386|protein_coding|Gm5136|lys-63-specific	MA	0.0904435	0.185033	0.48879700000000004	0.033888999999999996	873	64.3135	808.686		76	10.635	65.365			0.0974118	1.30693:2.6103:0.655323:1.47525:0.0487357:1	0.643184(0.568729:0.360825:1)	-1253.11			
707	ENSMLUP00000011227|ENSMLUG00000012327|ENSMLUT00000012332|protein_coding|ERCC1|ERCC-ENSMUGP00000001845|ENSMUGG00000001721|ENSMUGT00000002197|protein_coding|Ercc1|ERCC	MA	0.10806700000000001	0.11926099999999999	0.906143	0.7180850000000001	879	95.0729	783.927		88	10.3876	77.6124			0.109278	1.10674:1.24528:0.895838:1.34622:0.205308:1	0.687144(0.612628:0.448805:1)	-1318.32			
708	ENSMLUP00000007855|ENSMLUG00000008619|ENSMLUT00000008617|protein_coding|VAPB|VAMP-ENSMUGP00000022840|ENSMUGG00000019139|ENSMUGT00000026203|protein_coding|Vapb|VAMP	MA	0.0495306	0.07579939999999999	0.653443	0.329226	729	61.9099	667.09		36	4.477069999999999	31.5229			0.0517615	1.64238:1.65393:1.22846:1.65713:0.01:1	0.640604(0.541152:0.380658:1)	-962.5980000000001			
709	ENSMLUP00000013614|ENSMLUG00000014949|ENSMLUT00000014953|protein_coding|BNIP3L|BCL2-ENSMUGP00000027724|ENSMUGG00000023035|ENSMUGT00000031746|protein_coding|Bnip3l|BCL2	MA	0.026771299999999998	0.0910184	0.294131	0.0417846	654	47.3515	606.648		19	3.98466	15.0153			0.031423	1.29458:0.607204:0.476103:0.829617:0.168919:1	0.655963(0.536697:0.431193:1)	-802.076			
710	ENSMLUP00000020275|ENSMLUG00000028411|ENSMLUT00000028153|protein_coding|ERP29|endoplasmic-ENSMUGP00000016317|ENSMUGG00000013990|ENSMUGT00000018885|protein_coding|Erp29|endoplasmic	MA	0.061608500000000004	0.30794699999999997	0.200062	2.74306e-06	780	39.0537	740.946		53	11.0516	41.9484			0.07394239999999999	1.27968:4.20696:1.23732:1.51728:1.09353:1	0.638462(0.569231:0.346154:1)	-1080.52			
711	ENSMLUP00000009468|ENSMLUG00000010393|ENSMLUT00000010389|protein_coding|ANGPT4|angiopoietin-ENSMUGP00000025704|ENSMUGG00000021439|ENSMUGT00000029484|protein_coding|Angpt4|angiopoietin	MA	0.261203	0.545259	0.47904399999999997	6.935089999999999e-08	1488	131.308	1356.69		333	55.9705	277.03			0.286269	0.936367:1.35035:0.564235:1.09831:0.355169:1	0.665995(0.564516:0.433468:1)	-2655.19			
712	ENSMLUP00000020547|ENSMLUG00000001627|ENSMLUT00000001626|protein_coding|RHOB|ras-ENSMUGP00000009934|ENSMUGG00000008824|ENSMUGT00000011632|protein_coding|Rhob|ras	MA	0.00187585	3.99854e-05	46.9133	0.367879	588	47.0205	540.98		1	0.00184929	0.998151			0.00172904	20.4978:30:20.4979:20.4979:0.01:1	0.645408(0.563776:0.372449:1)	-654.984			
713	ENSMLUP00000011876|ENSMLUG00000013053|ENSMLUT00000013056|protein_coding|ASF1A|anti-silencing-ENSMUGP00000005239|ENSMUGG00000004824|ENSMUGT00000006231|protein_coding|Asf1a|anti-silencing	MA	0.0106322	0.000212643	50.0	0.5763119999999999	612	39.316	572.684		6	0.00822696	5.99177			0.009962799999999999	1.14567:0.815602:0.579049:0.679179:0.01:1	0.637255(0.553922:0.357843:1)	-711.2360000000001			
714	ENSMLUP00000013530|ENSMLUG00000014860|ENSMLUT00000014865|protein_coding|LYN|LYN-ENSMUGP00000024823|ENSMUGG00000020667|ENSMUGT00000028456|protein_coding|Src|SRC	MA	0.37838299999999997	0.294579	1.28449	0.132446	1524	139.156	1384.84		409	29.6745	379.325			0.370731	0.347338:0.80966:0.377366:1.13335:0.0632651:1	0.645341(0.531496:0.404528:1)	-2828.67			
715	ENSMLUP00000017043|ENSMLUG00000002599|ENSMLUT00000002599|protein_coding|HAND2|heart-ENSMUGP00000015234|ENSMUGG00000013130|ENSMUGT00000017664|protein_coding|Hand2|heart	MA	0.0193738	0.14139000000000002	0.137024	0.00017467400000000002	651	39.5282	611.472		16	5.12876	10.8712			0.026782499999999997	0.695772:0.642539:0.580255:0.576042:1.04391:1	0.688172(0.578341:0.486175:1)	-801.7919999999999			
716	ENSMLUP00000003854|ENSMLUG00000004234|ENSMLUT00000004233|protein_coding|NTHL1|nth-ENSMUGP00000030850|ENSMUGG00000025660|ENSMUGT00000035332|protein_coding|Nthl1|nth	MA	0.11691300000000002	0.2386	0.48999799999999993	0.00532963	891	82.90100000000001	808.0989999999999		101	17.485	83.515			0.128235	1.85698:2.64355:1.32345:1.9001:0.376184:1	0.684624(0.575758:0.478114:1)	-1359.82			
717	ENSMLUP00000016227|ENSMLUG00000017787|ENSMLUT00000017791|protein_coding||mitochondrial-ENSMUGP00000011493|ENSMUGG00000010050|ENSMUGT00000013396|protein_coding|Mgme1|mitochondrial	MA	0.15576700000000002	0.359675	0.43307799999999996	0.000212704	1014	74.8446	939.155		147	22.8463	124.154			0.170818	1.37657:2.12459:0.901379:1.85038:0.447133:1	0.635202(0.545723:0.361357:0.998525)	-1636.16			
718	ENSMLUP00000000576|ENSMLUG00000000640|ENSMLUT00000000634|protein_coding|NSMCE2|NSE2-ENSMUGP00000007871|ENSMUGG00000007119|ENSMUGT00000009297|protein_coding|Nsmce2|NSE2	MA	0.0501185	0.275499	0.181919	8.656879999999999e-05	732	29.6855	702.315		40	7.541580000000001	32.4584			0.0592586	1.1128:2.26303:1.26885:1.30199:0.283026:1	0.606557(0.483607:0.336066:1)	-960.9960000000001			
719	ENSMLUP00000020043|ENSMLUG00000026954|ENSMLUT00000028134|protein_coding|NEIL2|nei-ENSMUGP00000005945|ENSMUGG00000005496|ENSMUGT00000007078|protein_coding|Neil2|nei	MA	0.158548	0.172576	0.918715	0.64112	975	96.62100000000001	878.3789999999999		135	14.4354	120.565			0.15993800000000002	0.672086:1.26483:0.575374:1.06028:0.267544:1	0.684615(0.595385:0.458462:1)	-1569.0			
720	ENSMLUP00000011658|ENSMLUG00000012802|ENSMLUT00000012812|protein_coding|ATF6|activating-ENSMUGP00000019859|ENSMUGG00000016740|ENSMUGT00000022833|protein_coding||cyclic	MA	0.185943	0.24553000000000003	0.757312	0.144705	1182	116.016	1065.98		193	24.2513	168.74900000000002			0.19179100000000002	1.23897:2.94629:1.40309:2.36666:1.34561:1	0.683966(0.592405:0.460759:0.998734)	-1962.49			
721	ENSMLUP00000000366|ENSMLUG00000000407|ENSMLUT00000000402|protein_coding|RNF152|ring-ENSMUGP00000023415|ENSMUGG00000019616|ENSMUGT00000026850|protein_coding|Rnf152|ring	MA	0.0130793	0.000261586	50.0	0.728608	609	68.9489	540.0509999999999		7	0.0178284	6.98217			0.0116281	0.880809:2.77931:1.80157:2.31072:0.01:1	0.671593(0.546798:0.46798:1)	-725.342			
722	ENSMLUP00000020849|ENSMLUG00000016289|ENSMLUT00000027880|protein_coding|SPATA22|spermatogenesis-ENSMUGP00000024449|ENSMUGG00000020433|ENSMUGT00000028038|protein_coding||spermatogenesis	MA	0.156453	0.882592	0.177265	9.01754e-25	1083	64.7582	1018.24		174	45.9434	128.05700000000002			0.199872	2.52893:2.18064:1.47352:1.7323:0.321825:1	0.637581(0.480609:0.432133:1)	-1773.85			
723	ENSMLUP00000000074|ENSMLUG00000000079|ENSMLUT00000000079|protein_coding|FANCE|FA-ENSMUGP00000023463|ENSMUGG00000019624|ENSMUGT00000026903|protein_coding|Fance|FA	MA	0.25488	0.232161	1.09786	0.6085520000000001	1353	170.815	1182.18		268	31.1697	236.83			0.252011	0.917851:3.1111:0.314675:1.95843:0.606522:1	0.708795(0.668514:0.457871:1)	-2337.01			
724	ENSMLUP00000000885|ENSMLUG00000000972|ENSMLUT00000000970|protein_coding|RHBDD1|rhomboid-ENSMUGP00000032109|ENSMUGG00000026714|ENSMUGT00000036774|protein_coding|Rhbdd1|rhomboid	MA	0.12703499999999998	0.20745	0.612364	0.07009989999999999	858	80.7208	777.279		103	14.9349	88.0651			0.1346	1.21161:1.38861:0.881266:1.24871:0.290928:1	0.65035(0.550699:0.40035:1)	-1350.49			
725	ENSMLUP00000016946|ENSMLUG00000028499|ENSMLUT00000025533|protein_coding|RELL1|RELT-ENSMUGP00000003801|ENSMUGG00000003515|ENSMUGT00000004550|protein_coding|Rell1|RELT	MA	0.0524081	0.22473600000000002	0.233199	2.1501e-05	729	52.7815	676.2189999999999		44	11.034	32.966			0.0648851	2.0844:2.39743:1.85166:1.961:0.402827:1	0.664609(0.545267:0.44856:1)	-989.175			
726	ENSMLUP00000004989|ENSMLUG00000005466|ENSMLUT00000005469|protein_coding|RALB|RAS-ENSMUGP00000026390|ENSMUGG00000021986|ENSMUGT00000030251|protein_coding|Ralb|RAS	MA	0.0159222	0.00031844400000000003	50.0	0.670333	618	42.8434	575.1569999999999		9	0.013388299999999999	8.98661			0.0148405	8.6724:18.5024:16.7399:18.1371:0.01:1	0.622168(0.524272:0.342233:1)	-710.115			
727	ENSMLUP00000002132|ENSMLUG00000002350|ENSMLUT00000002346|protein_coding|MNAT1|MNAT1-ENSMUGP00000023321|ENSMUGG00000019528|ENSMUGT00000026735|protein_coding|Mnat1|MNAT1	MA	0.0349907	0.106215	0.329434	0.038353	645	35.8287	609.1709999999999		24	3.63573	20.3643			0.0389471	1.29672:1.19949:0.885816:1.17453:0.340735:1	0.60155(0.553488:0.251163:1)	-803.092			
728	ENSMLUP00000007911|ENSMLUG00000008690|ENSMLUT00000008680|protein_coding|MARVELD3|MARVEL-ENSMUGP00000021943|ENSMUGG00000018439|ENSMUGT00000025188|protein_coding|Marveld3|MARVEL	MA	0.13385	0.275934	0.48508199999999996	0.0009161210000000001	930	103.21799999999999	826.7819999999999		121	24.767	96.23299999999999			0.14962	1.14279:1.17442:0.98795:1.19682:0.42674:1	0.697849(0.590323:0.503226:1)	-1482.47			
729	ENSMLUP00000005574|ENSMLUG00000006104|ENSMLUT00000006106|protein_coding|GET4|golgi-ENSMUGP00000013657|ENSMUGG00000011846|ENSMUGT00000015852|protein_coding|Get4|golgi	MA	0.027666800000000002	0.00119655	23.1221	0.28417800000000004	630	69.1322	560.868		15	0.079538	14.9205			0.0247621	0.51615:4.56967:1.19476:3.42514:0.969653:1	0.656349(0.585714:0.383333:1)	-782.0219999999999			
