	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
794	ENSDORP00000023341|ENSDORG00000029489|ENSDORT00000031374|protein_coding|Pawr|pro-apoptotic-ENSRNOP00000008222|ENSRNOG00000005917|ENSRNOT00000008222|protein_coding|Pawr|pro-apoptotic	MA	0.114508	0.140454	0.8152689999999999	0.40319	987	108.214	878.7860000000001		103	13.5159	89.4841			0.117353	3.63594:1.07454:0.444007:2.07868:0.367262:1	0.699495(0.595455:0.506061:0.99697)	-1441.98			
795	ENSDORP00000002487|ENSDORG00000002650|ENSDORT00000002648|protein_coding|Xrcc3|X-ray-ENSRNOP00000016208|ENSRNOG00000012141|ENSRNOT00000016208|protein_coding|Xrcc3|X-ray	MA	0.149135	0.305975	0.48741	0.000172842	1029	123.02	905.98		148	32.2473	115.75299999999999			0.16788599999999998	1.78749:2.31077:1.28806:1.6348:0.32282:1	0.694767(0.642442:0.443314:0.998547)	-1667.34			
796	ENSDORP00000008645|ENSDORG00000009203|ENSDORT00000009203|protein_coding|Nsmce2|NSE2-ENSRNOP00000005376|ENSRNOG00000003964|ENSRNOT00000005376|protein_coding|Nsmce2|NSE2/MMS21	MA	0.0579951	0.11361500000000001	0.510452	0.178815	738	35.3343	702.666		42	3.76649	38.2335			0.0606581	0.86671:1.2597:1.03327:1.16727:0.411025:1	0.603239(0.477733:0.336032:0.995951)	-978.3860000000001			
797	ENSDORP00000010595|ENSDORG00000011275|ENSDORT00000011275|protein_coding|Macrod1|mono-ADP-ENSRNOP00000073401|ENSRNOG00000021174|ENSRNOT00000091465|protein_coding|Macrod1|MACRO	MA	0.065075	0.168213	0.386862	0.00603277	783	65.7987	717.201		54	10.3512	43.6488			0.0737421	0.982589:0.898455:0.681861:0.917474:0.0743056:1	0.656489(0.562977:0.410305:0.996183)	-1095.42			
798	ENSDORP00000024041|ENSDORG00000023966|ENSDORT00000026258|protein_coding|Ak4|adenylate-ENSRNOP00000065349|ENSRNOG00000045738|ENSRNOT00000070967|protein_coding|Ak4|adenylate	MA	0.029300299999999998	0.0286721	1.02191	0.909666	669	64.2331	604.7669999999999		19	1.78883	17.2112			0.02924	1.51808:1.73315:1.72448:2.24604:0.435347:1	0.649554(0.569196:0.383929:0.995536)	-838.297			
799	ENSDORP00000012882|ENSDORG00000013701|ENSDORT00000013701|protein_coding|Nthl1|nth-ENSRNOP00000016490|ENSRNOG00000012213|ENSRNOT00000016490|protein_coding|Nthl1|nth-like	MA	0.137874	0.31969200000000003	0.431271	6.12649e-05	894	90.9185	803.082		121	25.159000000000002	95.84100000000001			0.156364	2.04613:2.08511:1.65702:1.86023:0.407298:1	0.689521(0.591973:0.479933:0.996656)	-1424.59			
800	ENSDORP00000004116|ENSDORG00000004403|ENSDORT00000004403|protein_coding|Tfec|transcription-ENSRNOP00000073175|ENSRNOG00000061595|ENSRNOT00000086810|protein_coding|Tfec|transcription	MA	0.10054500000000001	0.539683	0.186304	6.823989999999999e-14	951	60.3547	890.645		107	28.539	78.461			0.128415	3.3329:2.47261:1.57931:1.75165:0.517116:1	0.65304(0.534591:0.427673:0.996855)	-1454.04			
801	ENSDORP00000015706|ENSDORG00000016696|ENSDORT00000016696|protein_coding|Mgme1|mitochondrial-ENSRNOP00000034141|ENSRNOG00000028196|ENSRNOT00000038865|protein_coding|Mgme1|mitochondrial	MA	0.141487	0.47279499999999997	0.299257	6.191319999999999e-08	1014	57.7814	956.2189999999999		139	23.351999999999997	115.648			0.160366	0.811324:1.4892:0.615666:0.858791:0.410219:1	0.62881(0.538348:0.351032:0.99705)	-1622.23			
802	ENSDORP00000019573|ENSDORG00000023727|ENSDORT00000028046|protein_coding|Trex2|three-ENSRNOP00000075461|ENSRNOG00000056983|ENSRNOT00000081973|protein_coding|Trex2|three	MA	0.0448363	0.155423	0.288479	0.000252501	708	75.4524	632.548		38	11.1162	26.8838			0.0566217	2.00018:2.05749:1.51497:1.82205:0.0913122:1	0.69128(0.622363:0.455696:0.995781)	-964.3639999999999			
803	ENSDORP00000018700|ENSDORG00000008744|ENSDORT00000024926|protein_coding|Rnf185|ring-ENSRNOP00000026134|ENSRNOG00000019325|ENSRNOT00000026134|protein_coding|Rnf185|ring	MA	0.00182845	3.98374e-05	45.8979	0.394947	576	24.6642	551.336		1	0.000973722	0.999026			0.00175187	0.01:0.01:0.01:0.01:0.01:1	0.69171(0.551813:0.528497:0.994819)	-644.0980000000001			
804	ENSDORP00000020441|ENSDORG00000028719|ENSDORT00000033202|protein_coding|Bnip3l|BCL2-ENSRNOP00000014798|ENSRNOG00000009820|ENSRNOT00000014798|protein_coding|Bnip3l|BCL2	MA	0.0249178	0.26305500000000004	0.0947248	1.1962199999999998e-07	651	40.9917	610.008		22	9.13005	12.87			0.0399126	5.3357:1.07428:1.85904:2.26888:3.38759:1	0.659021(0.538991:0.442661:0.995413)	-805.85			
805	ENSDORP00000024868|ENSDORG00000024146|ENSDORT00000029885|protein_coding|Cdip1|cell-ENSRNOP00000004999|ENSRNOG00000003328|ENSRNOT00000004999|protein_coding|Cdip1|cell	MA	0.0351879	0.022767	1.54557	0.8919459999999999	624	51.9416	572.058		20	1.10975	18.8902			0.034154000000000004	0.0174568:3.8382:0.325833:1.48505:0.01:1	0.720893(0.605263:0.562201:0.995215)	-772.087			
806	ENSDORP00000013487|ENSDORG00000014342|ENSDORT00000014341|protein_coding|Hmox1|heme-ENSRNOP00000019192|ENSRNOG00000014117|ENSRNOT00000019192|protein_coding|Hmox1|heme	MA	0.11499000000000001	0.16248900000000002	0.707678	0.19020399999999998	855	83.0091	771.9910000000001		92	12.1349	79.8651			0.119601	0.900817:1.58029:0.467512:1.52611:0.624974:1	0.653846(0.576923:0.388112:0.996503)	-1302.37			
807	ENSDORP00000008428|ENSDORG00000008975|ENSDORT00000008975|protein_coding|Prdx1|peroxiredoxin-ENSRNOP00000023132|ENSRNOG00000017194|ENSRNOT00000023132|protein_coding|Prdx1|peroxiredoxin	MA	0.014643100000000001	0.000292862	50.0	0.641776	597	40.6714	556.3290000000001		8	0.01168	7.98832			0.0136655	1.04948:2.93165:1.71923:2.32564:0.01:1	0.6275(0.51:0.3775:0.995)	-702.291			
808	ENSDORP00000015576|ENSDORG00000016557|ENSDORT00000016557|protein_coding|Derl1|derlin-ENSRNOP00000007484|ENSRNOG00000005551|ENSRNOT00000007484|protein_coding|Derl1|derlin	MA	0.0458203	0.11263499999999999	0.406803	0.0369376	639	59.3965	579.6030000000001		32	6.43907	25.5609			0.0520309	4.21756:3.93389:4.34757:4.47456:2.93709:1	0.637072(0.502336:0.413551:0.995327)	-862.806			
809	ENSDORP00000011064|ENSDORG00000011769|ENSDORT00000011769|protein_coding|Creb3l4|cAMP-ENSRNOP00000033353|ENSRNOG00000023493|ENSRNOT00000032062|protein_coding|Creb3l4|cAMP	MA	0.166419	0.364637	0.45639700000000005	2.58221e-05	1095	103.72	991.28		172	32.0781	139.922			0.185195	2.11734:2.32003:1.66909:2.22142:0.43628:1	0.672587(0.59153:0.428962:0.997268)	-1790.71			
810	ENSDORP00000017691|ENSDORG00000029397|ENSDORT00000027934|protein_coding|Nudt16l1|nudix-ENSRNOP00000004314|ENSRNOG00000003224|ENSRNOT00000004314|protein_coding|Nudt16l1|nudix	MA	0.022559299999999997	0.049274599999999995	0.45782799999999996	0.166829	633	78.2046	554.795		16	3.7665599999999997	12.2334			0.025859899999999998	24.375:25.4918:25.0442:25.2904:5.67345:1	0.676887(0.620283:0.415094:0.995283)	-788.324			
811	ENSDORP00000019131|ENSDORG00000026017|ENSDORT00000029110|protein_coding|Hmces|5-hydroxymethylcytosine-ENSRNOP00000054105|ENSRNOG00000010474|ENSRNOT00000057286|protein_coding|Copg1|coatomer	MA	0.132017	0.41359799999999997	0.31919200000000003	6.50747e-08	957	73.4613	883.539		126	26.0384	99.9616			0.153632	1.54081:1.8059:1.44876:1.55767:0.605743:1	0.664062(0.523438:0.470313:0.998437)	-1519.28			
812	ENSDORP00000020224|ENSDORG00000012373|ENSDORT00000024915|protein_coding|Rwdd1|RWD-ENSRNOP00000062656|ENSRNOG00000042916|ENSRNOT00000068777|protein_coding|Rwdd1|RWD	MA	0.0317408	0.189329	0.167649	0.000693013	690	32.9971	657.003		25	5.76295	19.237000000000002			0.039276900000000003	0.651235:0.740958:0.504551:0.725677:0.150348:1	0.61039(0.580087:0.255411:0.995671)	-852.57			
813	ENSDORP00000018245|ENSDORG00000024386|ENSDORT00000023123|protein_coding|Ddit4|DNA-ENSRNOP00000073198|ENSRNOG00000057078|ENSRNOT00000085026|protein_coding|Ddit4|DNA-damage-inducible	MA	0.033601900000000004	0.111697	0.30083000000000004	0.00164768	684	77.3678	606.632		27	8.03864	18.9614			0.0424353	1.89846:1.89492:1.92992:1.98254:0.630821:1	0.684862(0.572052:0.4869:0.995633)	-892.9119999999999			
814	ENSDORP00000015172|ENSDORG00000016131|ENSDORT00000016131|protein_coding|Scamp5|secretory-ENSRNOP00000074421|ENSRNOG00000054008|ENSRNOT00000089602|protein_coding|Scamp5|secretory	MA	0.030184	0.171785	0.175709	0.00011921100000000001	615	54.5713	560.429		25	8.91435	16.0857			0.0427488	2.03232:2.11135:2.17691:2.30863:0.40981:1	0.644013(0.475728:0.461165:0.995146)	-803.492			
815	ENSDORP00000022538|ENSDORG00000003741|ENSDORT00000027244|protein_coding|Rpa2|replication-ENSRNOP00000017549|ENSRNOG00000013005|ENSRNOT00000017549|protein_coding|Rpa2|replication	MA	0.054828199999999994	0.038386	1.42834	0.969727	693	56.2041	636.7959999999999		35	2.03687	32.9631			0.0534947	1.46667:6.80343:1.77047:4.87743:0.95082:1	0.633621(0.534483:0.37069:0.99569)	-903.3689999999999			
816	ENSDORP00000014016|ENSDORG00000014897|ENSDORT00000014897|protein_coding|Esco2|establishment-ENSRNOP00000068247|ENSRNOG00000015921|ENSRNOT00000076451|protein_coding|Esco2|establishment	MA	0.218092	1.01407	0.21506599999999998	1.06224e-27	1473	67.4426	1405.56		294	53.6286	240.37099999999998			0.25453600000000004	1.84026:1.90103:1.68346:1.81801:0.835912:1	0.60332(0.441057:0.370935:0.997967)	-2534.37			
817	ENSDORP00000017818|ENSDORG00000023924|ENSDORT00000026578|protein_coding|Neil2|nei-ENSRNOP00000014198|ENSRNOG00000010696|ENSRNOT00000014198|protein_coding|Neil2|nei-like	MA	0.162473	0.323365	0.502445	0.000816973	975	96.6023	878.398		148	26.5771	121.42299999999999			0.17841400000000002	1.10895:1.76619:0.611078:1.31881:0.489128:1	0.694785(0.615031:0.470859:0.998466)	-1610.55			
818	ENSDORP00000010563|ENSDORG00000011241|ENSDORT00000011241|protein_coding|Aplf|aprataxin-ENSRNOP00000043929|ENSRNOG00000043059|ENSRNOT00000041234|protein_coding|Aplf|aprataxin	MA	0.233341	0.8920819999999999	0.261569	1.7016000000000003e-24	1443	89.3305	1353.67		303	61.0433	241.957			0.274121	2.61804:1.85961:1.02898:1.77315:0.825247:1	0.655947(0.536307:0.43361:0.997925)	-2511.17			
819	ENSDORP00000023203|ENSDORG00000023784|ENSDORT00000032152|protein_coding|Tp53inp1|tumor-ENSRNOP00000010591|ENSRNOG00000007964|ENSRNOT00000010591|protein_coding|Tp53inp1|tumor	MA	0.0590885	0.00193295	30.5691	0.126344	714	47.7507	666.2489999999999		38	0.08888439999999999	37.9111			0.05526609999999999	0.451429:1.38672:0.366651:0.996266:0.0377284:1	0.646444(0.506276:0.437238:0.995816)	-959.684			
820	ENSDORP00000016018|ENSDORG00000026399|ENSDORT00000035331|protein_coding|Cbx1|chromobox-ENSRNOP00000011665|ENSRNOG00000008689|ENSRNOT00000011665|protein_coding|Cbx1|chromobox	MA	0.00199293	3.98585e-05	50.0	0.367879	555	45.3701	509.63		1	0.00177735	0.998223			0.00183327	0.01:0.01:6.57119:7.7261:0.01:1	0.620072(0.55914:0.306452:0.994624)	-581.622			
821	ENSDORP00000005795|ENSDORG00000006190|ENSDORT00000006189|protein_coding|Rexo4|REX4-ENSRNOP00000043432|ENSRNOG00000027867|ENSRNOT00000042289|protein_coding|Rexo4|REX4	MA	0.145616	0.504141	0.28884	1.0074800000000001e-09	1014	68.8085	945.192		147	29.5913	117.40899999999999			0.169945	1.39962:1.52228:1.16196:1.23141:0.49188:1	0.660767(0.564897:0.420354:0.99705)	-1616.38			
822	ENSDORP00000017515|ENSDORG00000010674|ENSDORT00000025169|protein_coding|Dtnbp1|dystrobrevin-ENSRNOP00000067149|ENSRNOG00000048719|ENSRNOT00000074600|protein_coding|Dtnbp1|dystrobrevin	MA	0.162486	0.501771	0.323825	8.834170000000001e-08	990	64.1061	925.8939999999999		153	26.9506	126.04899999999999			0.18445599999999998	1.43381:1.4644:1.11233:1.25341:0.348443:1	0.655086(0.611782:0.356495:0.996979)	-1619.71			
823	ENSDORP00000025305|ENSDORG00000025372|ENSDORT00000024504|protein_coding|Snai1|snail-ENSRNOP00000012939|ENSRNOG00000009594|ENSRNOT00000012939|protein_coding|Snai1|snail	MA	0.058724900000000003	0.182205	0.322301	0.00110346	711	72.0351	638.965		46	11.9206	34.0794			0.0712353	2.49295:2.46182:2.28411:2.59027:0.433794:1	0.69888(0.565126:0.535714:0.995798)	-993.1189999999999			
824	ENSDORP00000005462|ENSDORG00000005833|ENSDORT00000005833|protein_coding|Marveld3|MARVEL-ENSRNOP00000021866|ENSRNOG00000016291|ENSRNOT00000021866|protein_coding|Marveld3|MARVEL	MA	0.0884387	0.13880699999999999	0.637134	0.189565	762	75.5138	686.4860000000001		65	9.569939999999999	55.4301			0.0934302	1.26219:2.16715:0.868733:1.63305:0.318724:1	0.65817(0.554902:0.423529:0.996078)	-1115.44			
825	ENSDORP00000018904|ENSDORG00000024757|ENSDORT00000026436|protein_coding|Rap2a|RAP2A,-ENSRNOP00000068867|ENSRNOG00000051564|ENSRNOT00000086959|protein_coding|Rap2a|RAS	MA	0.00209258	6.64337e-05	31.4988	0.367879	549	72.7753	476.225		1	0.00482811	0.995172			0.00182399	0.01:0.01:6.41302:7.71938:0.01:1	0.621377(0.521739:0.347826:0.994565)	-604.88			
826	ENSDORP00000008911|ENSDORG00000009488|ENSDORT00000009487|protein_coding|Eif2ak2|eukaryotic-ENSRNOP00000067694|ENSRNOG00000048315|ENSRNOT00000072810|protein_coding|Eif2ak2|eukaryotic	MA	0.273395	0.401244	0.681368	0.0422565	1422	74.014	1347.99		311	23.1926	287.807			0.280049	0.509579:1.14593:0.523949:1.06833:0.398817:1	0.607243(0.485232:0.336498:1)	-2481.74			
827	ENSDORP00000011960|ENSDORG00000012717|ENSDORT00000012717|protein_coding|Diablo|diablo-ENSRNOP00000046476|ENSRNOG00000029197|ENSRNOT00000047861|protein_coding|Diablo|diablo,	MA	0.0558123	0.280515	0.198964	3.6568800000000004e-07	696	60.0907	635.909		48	15.4563	32.5437			0.0752125	2.516:3.05461:2.79144:3.08007:1.48235:1	0.655937(0.54721:0.424893:0.995708)	-975.4780000000001			
828	ENSDORP00000011992|ENSDORG00000012750|ENSDORT00000012750|protein_coding|Abraxas1|abraxas-ENSRNOP00000002956|ENSRNOG00000002165|ENSRNOT00000002956|protein_coding|Abraxas1|abraxas	MA	0.254821	0.472841	0.5389149999999999	0.000729982	1197	76.2474	1120.75		256	28.6949	227.305			0.26870900000000003	1.48788:1.46157:1.14298:1.48203:0.266661:1	0.622083(0.5025:0.36625:0.9975)	-2105.68			
829	ENSDORP00000006166|ENSDORG00000006582|ENSDORT00000006583|protein_coding|Hus1|HUS1-ENSRNOP00000072823|ENSRNOG00000005141|ENSRNOT00000091671|protein_coding|Hus1|HUS1	MA	0.10471199999999999	0.216468	0.483728	0.022096599999999997	801	59.0901	741.91		82	11.5926	70.4074			0.112956	2.62931:2.69697:2.03657:2.64201:0.490536:1	0.608831(0.507463:0.322761:0.996269)	-1191.37			
830	ENSDORP00000014942|ENSDORG00000015883|ENSDORT00000015883|protein_coding|Xrcc4|X-ray-ENSRNOP00000048754|ENSRNOG00000029966|ENSRNOT00000045850|protein_coding|Xrcc4|X-ray	MA	0.160564	0.232196	0.691503	0.128055	969	61.2639	907.7360000000001		138	12.2712	125.729			0.16509300000000002	1.19622:1.26248:0.974002:1.26533:0.266791:1	0.632202(0.529321:0.368827:0.998457)	-1541.48			
831	ENSDORP00000014039|ENSDORG00000014921|ENSDORT00000014921|protein_coding|Bcl2l12|BCL2-ENSRNOP00000027777|ENSRNOG00000020486|ENSRNOT00000027777|protein_coding|Bcl2l12|BCL2	MA	0.0735966	0.10428	0.705761	0.260898	723	85.8426	637.1569999999999		52	8.33543	43.6646			0.0772397	0.536719:1.03395:0.451683:0.646217:0.27467:1	0.734848(0.677686:0.530992:0.995868)	-1021.72			
832	ENSDORP00000001412|ENSDORG00000001514|ENSDORT00000001514|protein_coding|Cd74|CD74-ENSRNOP00000025354|ENSRNOG00000018735|ENSRNOT00000025354|protein_coding|Cd74|CD74	MA	0.0991495	0.0470263	2.10839	0.175039	774	69.6434	704.357		66	2.9565	63.0435			0.0944595	0.181424:1.84227:0.105271:1.42093:0.147504:1	0.644144(0.550193:0.3861:0.996139)	-1111.73			
833	ENSDORP00000004540|ENSDORG00000004852|ENSDORT00000004852|protein_coding|St8sia1|ST8-ENSRNOP00000018999|ENSRNOG00000014018|ENSRNOT00000018999|protein_coding|St8sia1|ST8	MA	0.105683	0.123977	0.8524440000000001	0.5065930000000001	771	64.4045	706.596		75	7.244739999999999	67.7553			0.10721099999999999	1.29922:2.16647:0.954401:2.13513:0.445489:1	0.631137(0.48062:0.416667:0.996124)	-1158.98			
834	ENSDORP00000020242|ENSDORG00000028488|ENSDORT00000028126|protein_coding|Vapb|VAMP-ENSRNOP00000007554|ENSRNOG00000005331|ENSRNOT00000007554|protein_coding|Vapb|VAMP	MA	0.0714554	0.123074	0.580589	0.177286	690	60.4263	629.5740000000001		49	6.95126	42.0487			0.07597589999999999	1.19773:1.34226:0.902111:1.30131:0.0691278:1	0.647908(0.545455:0.402597:0.995671)	-964.815			
835	ENSDORP00000018621|ENSDORG00000025128|ENSDORT00000031460|protein_coding|Ddrgk1|DDRGK-ENSRNOP00000036810|ENSRNOG00000021232|ENSRNOT00000030192|protein_coding|Ddrgk1|DDRGK	MA	0.0396973	0.309722	0.128171	1.08153e-06	645	33.6322	611.368		32	9.609910000000001	22.3901			0.05377719999999999	4.02923:2.42608:1.67777:1.73878:0.620477:1	0.649691(0.606481:0.347222:0.99537)	-833.623			
836	ENSDORP00000017302|ENSDORG00000025595|ENSDORT00000029138|protein_coding|Nme5|NME/NM23-ENSRNOP00000027244|ENSRNOG00000020118|ENSRNOT00000027244|protein_coding|Nme5|NME/NM23	MA	0.047033099999999994	0.24524899999999997	0.191777	9.73128e-06	633	44.4709	588.529		36	10.1753	25.8247			0.0609587	1.14713:1.06412:0.925869:1.03302:0.366025:1	0.626572(0.535377:0.349057:0.995283)	-859.915			
837	ENSDORP00000024770|ENSDORG00000006582|ENSDORT00000027363|protein_coding|Hus1|HUS1-ENSRNOP00000006852|ENSRNOG00000005141|ENSRNOT00000006852|protein_coding|Hus1|HUS1	MA	0.09881489999999998	0.22228699999999998	0.444538	0.00750031	783	57.4029	725.597		77	11.6329	65.3671			0.107867	2.57127:2.62883:2.00206:2.52806:0.432192:1	0.608779(0.507634:0.322519:0.996183)	-1152.97			
838	ENSDORP00000017629|ENSDORG00000024044|ENSDORT00000024545|protein_coding|Slx1a|SLX1-ENSRNOP00000026231|ENSRNOG00000019369|ENSRNOT00000026231|protein_coding|Slx1b|SLX1	MA	0.11803	0.349128	0.338073	4.9271e-07	804	85.4543	718.546		100	26.0234	73.9766			0.142593	1.15688:2.33475:1.25014:1.29541:0.383404:1	0.714374(0.639405:0.507435:0.996283)	-1273.15			
839	ENSDORP00000012155|ENSDORG00000012929|ENSDORT00000012929|protein_coding|Ralb|RAS-ENSRNOP00000003413|ENSRNOG00000002440|ENSRNOT00000003413|protein_coding|Ralb|RAS	MA	0.027308099999999995	0.138322	0.197424	0.00535218	612	37.7437	574.256		20	4.995340000000001	15.0047			0.0341546	2.78506:2.79393:2.73572:2.67581:1.0617:1	0.621138(0.526829:0.341463:0.995122)	-755.204			
840	ENSDORP00000003610|ENSDORG00000003867|ENSDORT00000003865|protein_coding|Comt|catechol-O-methyltransferase-ENSRNOP00000043148|ENSRNOG00000001889|ENSRNOT00000050269|protein_coding|Comt|catechol-O-methyltransferase	MA	0.109885	0.22878400000000002	0.480299	0.00698553	783	77.3613	705.6389999999999		86	15.9823	70.0177			0.12163199999999999	1.23949:1.21078:0.987459:1.19586:0.428427:1	0.648855(0.604962:0.343511:0.998092)	-1204.33			
841	ENSDORP00000012466|ENSDORG00000013259|ENSDORT00000013258|protein_coding|Ddah1|dimethylarginine-ENSRNOP00000044971|ENSRNOG00000014613|ENSRNOT00000045016|protein_coding|Ddah1|dimethylarginine	MA	0.036707800000000006	0.137512	0.266944	0.0007050380000000001	660	61.9445	598.056		29	8.106760000000001	20.8932			0.0461688	2.97499:2.53613:2.6975:2.71853:0.762481:1	0.658371(0.622172:0.357466:0.995475)	-861.659			
842	ENSDORP00000027440|ENSDORG00000023271|ENSDORT00000027532|protein_coding|Rnf5|ring-ENSRNOP00000000501|ENSRNOG00000000438|ENSRNOT00000000501|protein_coding|Rnf5|ring	MA	0.00816931	0.033551199999999996	0.243488	0.0314973	540	70.1689	469.83099999999996		6	2.2810799999999998	3.71892			0.0114675	14.7362:17.2965:22.8692:23.2537:0.01:1	0.701657(0.593923:0.516575:0.994475)	-641.432			
843	ENSDORP00000016073|ENSDORG00000028525|ENSDORT00000024910|protein_coding|Apoa4|apolipoprotein-ENSRNOP00000069659|ENSRNOG00000055909|ENSRNOT00000080658|protein_coding|Apoa4|apolipoprotein	MA	0.24992199999999998	0.37959299999999996	0.658393	0.0505349	1167	75.9495	1091.05		229	21.8968	207.10299999999998			0.258361	1.17815:2.17496:0.495415:1.37269:0.102861:1	0.641453(0.635897:0.291026:0.997436)	-1968.89			
844	ENSDORP00000014932|ENSDORG00000015873|ENSDORT00000015873|protein_coding|Rcsd1|RCSD-ENSRNOP00000074219|ENSRNOG00000003283|ENSRNOT00000082422|protein_coding|Rcsd1|RCSD	MA	0.19610999999999998	1.1220700000000001	0.174774	1.4019799999999998e-44	1203	99.9357	1103.06		237	80.9118	156.088			0.273032	1.68787:1.48939:1.40369:1.43224:0.867589:1	0.706468(0.59204:0.529851:0.997512)	-2030.67			
845	ENSDORP00000010143|ENSDORG00000010797|ENSDORT00000010795|protein_coding|Rad51b|RAD51-ENSRNOP00000068685|ENSRNOG00000059245|ENSRNOT00000087132|protein_coding|Rad51b|RAD51	MA	0.0991092	0.176445	0.5617	0.0613611	762	74.3906	687.6089999999999		74	11.9511	62.0489			0.10665899999999999	1.19925:1.45201:0.883383:1.24037:0.101136:1	0.655512(0.55315:0.413386:1)	-1129.44			
846	ENSDORP00000017620|ENSDORG00000029821|ENSDORT00000028199|protein_coding|Creb3|cAMP-ENSRNOP00000072482|ENSRNOG00000016452|ENSRNOT00000085311|protein_coding|Creb3|cAMP	MA	0.169707	0.256639	0.661267	0.0526519	1077	96.7374	980.263		164	21.2966	142.703			0.177515	1.5603:1.42338:1.22888:1.4766:0.703251:1	0.660648(0.597222:0.3875:0.997222)	-1779.05			
847	ENSDORP00000011805|ENSDORG00000012556|ENSDORT00000012553|protein_coding|Folr1|folate-ENSRNOP00000071311|ENSRNOG00000019902|ENSRNOT00000079675|protein_coding|Folr1|folate	MA	0.13211099999999998	0.696917	0.189566	1.8457e-15	765	56.5382	708.462		106	31.4038	74.5962			0.173854	1.46532:1.59597:1.21251:1.58406:0.422936:1	0.652344(0.486328:0.474609:0.996094)	-1238.72			
848	ENSDORP00000000463|ENSDORG00000000495|ENSDORT00000000495|protein_coding|Fbxo5|F-box-ENSRNOP00000034853|ENSRNOG00000024077|ENSRNOT00000029416|protein_coding|Fbxo5|F-box	MA	0.24636599999999997	0.787826	0.312716	1.8751300000000002e-14	1233	70.7956	1162.2		264	43.0412	220.959			0.277455	1.90608:1.37374:0.712134:1.31684:0.498677:1	0.619337(0.461165:0.399272:0.997573)	-2161.98			
849	ENSDORP00000012612|ENSDORG00000013413|ENSDORT00000013413|protein_coding|Cgas|cyclic-ENSRNOP00000069428|ENSRNOG00000046191|ENSRNOT00000081544|protein_coding|Cgas|cyclic	MA	0.264457	0.261151	1.0126600000000001	1.0	1248	85.6684	1162.33		261	17.7075	243.293			0.26423	0.438766:1.75196:0.47543:1.29186:0.634815:1	0.627098(0.519185:0.364508:0.997602)	-2180.94			
850	ENSDORP00000023437|ENSDORG00000025141|ENSDORT00000034366|protein_coding|Atf3|activating-ENSRNOP00000071188|ENSRNOG00000003745|ENSRNOT00000089841|protein_coding|Atf3|activating	MA	0.0158383	0.00361134	4.3857099999999996	0.655578	543	39.4327	503.56699999999995		8	0.140334	7.8596699999999995			0.014950399999999999	1.07634:1.9996:1.83954:2.3756:0.01:1	0.626374(0.521978:0.362637:0.994505)	-634.1519999999999			
851	ENSDORP00000006024|ENSDORG00000006433|ENSDORT00000006434|protein_coding|Lamp2|lysosomal-ENSRNOP00000000177|ENSRNOG00000000164|ENSRNOT00000000177|protein_coding|Lamp2|lysosomal-associated	MA	0.22691599999999998	0.29133200000000004	0.778892	0.207682	1209	90.95100000000001	1118.05		227	21.4661	205.53400000000002			0.231762	1.04849:1.82991:0.84051:2.06142:0.360977:1	0.615099(0.457921:0.389851:0.997525)	-2046.0			
852	ENSDORP00000027486|ENSDORG00000026258|ENSDORT00000029528|protein_coding|Cav1|caveolin-ENSRNOP00000073712|ENSRNOG00000056836|ENSRNOT00000078250|protein_coding|Cav1|caveolin	MA	0.0109932	0.108106	0.10169	0.00159247	534	35.2425	498.75699999999995		9	3.68985	5.31015			0.0174024	15.1329:19.3693:21.7203:23.2982:0.01:1	0.589385(0.452514:0.321229:0.994413)	-626.675			
853	ENSDORP00000027683|ENSDORG00000026855|ENSDORT00000025409|protein_coding|Hikeshi|Hikeshi,-ENSRNOP00000072747|ENSRNOG00000017383|ENSRNOT00000089014|protein_coding|Hikeshi|Hikeshi,	MA	0.041108	0.07792439999999999	0.527537	0.14435499999999998	573	41.1834	531.817		24	3.07208	20.9279			0.0437541	0.770443:1.42083:0.934856:0.929274:0.376846:1	0.646701(0.539062:0.403646:0.997396)	-752.904			
854	ENSDORP00000002671|ENSDORG00000002844|ENSDORT00000002844|protein_coding|Cd34|CD34-ENSRNOP00000074896|ENSRNOG00000045558|ENSRNOT00000084709|protein_coding|Cd34|CD34	MA	0.201979	0.4439	0.45501099999999994	2.4297800000000003e-05	1137	85.25399999999999	1051.75		204	30.846999999999998	173.153			0.220119	1.26955:1.06446:0.746993:0.98521:0.344051:1	0.674123(0.515789:0.509211:0.997368)	-1908.61			
855	ENSDORP00000001674|ENSDORG00000001790|ENSDORT00000001787|protein_coding|Klk8|kallikrein-ENSRNOP00000025174|ENSRNOG00000018580|ENSRNOT00000025174|protein_coding|Klk8|kallikrein	MA	0.142466	0.111529	1.27739	0.6779569999999999	768	57.5055	710.495		95	5.66067	89.3393			0.14015	1.02715:0.981929:0.878383:1.02996:0.427522:1	0.66537(0.540856:0.459144:0.996109)	-1205.86			
